aqi_category,co,coco,day,day_of_week,day_of_year,day_of_year_cos,day_of_year_sin,dew_point,hour,is_weekend,month,nh3,no,no2,o3,pm10,pm2_5,precipitation,pressure,relative_humidity,snow,so2,temperature,timestamp,tsun,week_cos,week_of_year,week_sin,wind_direction,wind_speed,wpgt
4,660.9,5,11,1,70,0.357698239,0.933837229,10.8,9,0,3,5.38,0.48,4.16,163.08,27.92,17.92,0,1017.8,41,,2.53,25,3/11/2025 9:00,,0.239315664,11,0.970941817,270,3.6,
4,647.54,1,11,1,70,0.357698239,0.933837229,10.1,10,0,3,5.64,0.45,4.5,164.51,29.58,18.88,0,1017,39,,2.68,25,3/11/2025 10:00,,0.239315664,11,0.970941817,310,11,
4,647.54,3,11,1,70,0.357698239,0.933837229,10.1,11,0,3,6.14,0.43,5.48,164.51,30.63,19.64,0,1016,39,,2.92,25,3/11/2025 11:00,,0.239315664,11,0.970941817,50,11,
4,654.22,2,11,1,70,0.357698239,0.933837229,13.4,12,0,3,6.71,0.34,7.45,158.79,30.96,19.62,0,1015.3,50,,3.07,24.5,3/11/2025 12:00,,0.239315664,11,0.970941817,180,3.6,
3,988.01,5,11,1,70,0.357698239,0.933837229,9,13,0,3,15.07,0.27,29.47,125.89,42.04,27.5,0,1015,41,,4.59,23,3/11/2025 13:00,,0.239315664,11,0.970941817,230,7,
3,1575.47,1,11,1,70,0.357698239,0.933837229,9.9,14,0,3,28.63,0,58.95,80.11,69.41,47.6,0,1015,49,,6.91,21,3/11/2025 14:00,,0.239315664,11,0.970941817,230,7,
5,2109.53,2,11,1,70,0.357698239,0.933837229,11.8,15,0,3,39.52,0,80.88,48.64,106.95,76.31,0,1014.6,54,,8.46,21.5,3/11/2025 15:00,,0.239315664,11,0.970941817,310,3.6,
5,2510.07,2,11,1,70,0.357698239,0.933837229,9.9,16,0,3,46.61,0.03,94.59,27.54,141.53,104.69,0,1016,49,,8.58,21,3/11/2025 16:00,,0.239315664,11,0.970941817,230,22,
5,2750.4,2,11,1,70,0.357698239,0.933837229,13,17,0,3,45.09,0.05,97.33,23.25,162.45,126.46,0,1016,68,,8.34,19,3/11/2025 17:00,,0.239315664,11,0.970941817,230,15,
5,2403.26,3,11,1,70,0.357698239,0.933837229,15.4,18,0,3,27.11,0,71.29,55.07,141.87,117.85,0,1015.7,77,,7.87,19.5,3/11/2025 18:00,,0.239315664,11,0.970941817,130,3.6,
5,1588.82,17,11,1,70,0.357698239,0.933837229,14.1,19,0,3,11.27,0,34.27,100.14,89.36,78.29,0.5,1017,83,,5.6,17,3/11/2025 19:00,,0.239315664,11,0.970941817,230,15,
4,1428.6,17,11,1,70,0.357698239,0.933837229,14.1,20,0,3,7.6,0,29.13,94.41,74.55,65.55,0.2,1017,83,,3.81,17,3/11/2025 20:00,,0.239315664,11,0.970941817,230,15,
4,1482.01,17,11,1,70,0.357698239,0.933837229,15.3,21,0,3,7.54,0,31.19,76.53,78.69,68.76,0.3,1015.5,90,,3.22,17,3/11/2025 21:00,,0.239315664,11,0.970941817,180,3.6,
5,1602.17,3,11,1,70,0.357698239,0.933837229,14.7,22,0,3,10.01,0,35.99,51.5,89.53,78.14,0,1014.2,97,,2.77,15.2,3/11/2025 22:00,,0.239315664,11,0.970941817,163,9,
5,1628.88,2,11,1,70,0.357698239,0.933837229,13,23,0,3,13.68,0,38.04,32.19,94.24,81.07,0,1015,88,,2.56,15,3/11/2025 23:00,,0.239315664,11,0.970941817,230,19,
5,1602.17,2,12,2,71,0.341570769,0.939856058,14.4,0,0,3,19.51,0.04,37.01,22.35,93.35,78.84,0,1015.5,90,,2.89,16,3/12/2025 0:00,,0.239315664,11,0.970941817,130,3.6,
5,1682.28,5,12,2,71,0.341570769,0.939856058,13,1,0,3,24.32,0.29,39.76,14.31,93.7,77.3,0,1014,88,,3.55,15,3/12/2025 1:00,,0.239315664,11,0.970941817,230,15,
5,2109.53,2,12,2,71,0.341570769,0.939856058,13,2,0,3,23.81,6.26,49.35,2.32,108.89,85.25,0,1014,88,,4.83,15,3/12/2025 2:00,,0.239315664,11,0.970941817,185,5.4,
5,2830.51,5,12,2,71,0.341570769,0.939856058,14.5,3,0,3,21.28,28.61,55.52,4.78,129.45,99.35,0,1016.1,94,,6.2,15.5,3/12/2025 3:00,,0.239315664,11,0.970941817,360,3.6,
5,3017.43,5,12,2,71,0.341570769,0.939856058,15.1,4,0,3,17.23,34.87,58.95,20.03,134.26,103.4,0,1015,83,,6.91,18,3/12/2025 4:00,,0.239315664,11,0.970941817,183,3.2,
5,3124.24,5,12,2,71,0.341570769,0.939856058,13,5,0,3,22.04,29.06,67.86,46.49,153.39,121.01,0,1015,68,,7.87,19,3/12/2025 5:00,,0.239315664,11,0.970941817,51,3.6,
5,3017.43,5,12,2,71,0.341570769,0.939856058,13.3,6,0,3,23.81,16.99,71.29,105.86,176.55,144.59,0,1015.2,58,,10.01,22,3/12/2025 6:00,,0.239315664,11,0.970941817,90,3.6,
4,827.79,1,12,2,71,0.341570769,0.939856058,12.3,7,0,3,7.16,1.3,9.08,160.22,36.49,27.8,0,1012.7,50,,3.93,23.3,3/12/2025 7:00,,0.239315664,11,0.970941817,70,6.1,
4,654.22,1,12,2,71,0.341570769,0.939856058,12,8,0,3,5.95,0.52,4.41,163.08,27.72,20.1,0,1011.7,47,,2.71,24,3/12/2025 8:00,,0.239315664,11,0.970941817,83,6.1,
4,640.87,3,12,2,71,0.341570769,0.939856058,10.8,9,0,3,6.14,0.43,4.37,164.51,28.56,20.68,0,1012.3,41,,2.71,25,3/12/2025 9:00,,0.239315664,11,0.970941817,310,3.6,
4,640.87,2,12,2,71,0.341570769,0.939856058,11.2,10,0,3,6.46,0.4,5.01,163.08,28.69,20.7,0,1009.5,43,,2.86,24.6,3/12/2025 10:00,,0.239315664,11,0.970941817,79,9.7,
4,634.19,3,12,2,71,0.341570769,0.939856058,10.9,11,0,3,6.84,0.38,6,158.79,28.22,20.17,0,1009,43,,2.98,24.3,3/12/2025 11:00,,0.239315664,11,0.970941817,80,10.1,
4,640.87,3,12,2,71,0.341570769,0.939856058,13.2,12,0,3,7.41,0.28,7.97,151.63,27.39,19.31,0,1011.1,48,,3.04,25,3/12/2025 12:00,,0.239315664,11,0.970941817,180,3.6,
3,947.95,3,12,2,71,0.341570769,0.939856058,11.7,13,0,3,15.2,0.18,29.47,114.44,36.8,25.08,0,1009.4,53,,4.35,21.7,3/12/2025 13:00,,0.239315664,11,0.970941817,116,7.2,
3,1482.01,3,12,2,71,0.341570769,0.939856058,13,14,0,3,28.12,0,58.95,63.66,59.59,39.79,0,1009.8,61,,6.26,20.8,3/12/2025 14:00,,0.239315664,11,0.970941817,52,4.7,
4,1976.01,3,12,2,71,0.341570769,0.939856058,15.1,15,0,3,38.5,0.05,82.25,30.4,87.78,59.24,0,1010.1,69,,7.39,21,3/12/2025 15:00,,0.239315664,11,0.970941817,0,0,
5,2403.26,3,12,2,71,0.341570769,0.939856058,14.1,16,0,3,48.13,1.47,95.96,8.67,117.1,81.35,0,1010.8,74,,8.46,18.8,3/12/2025 16:00,,0.239315664,11,0.970941817,5,6.1,
5,2883.91,3,12,2,71,0.341570769,0.939856058,14.5,17,0,3,64.34,9.16,102.82,0.49,148.64,106.66,0,1011.3,79,,11.32,18.2,3/12/2025 17:00,,0.239315664,11,0.970941817,301,3.2,
5,3311.16,9,12,2,71,0.341570769,0.939856058,15.7,18,0,3,82.08,17.43,108.3,0.04,168.99,127.62,4.2,1012.3,81,,14.54,19,3/12/2025 18:00,,0.239315664,11,0.970941817,0,0,
5,3364.56,17,12,2,71,0.341570769,0.939856058,14.2,19,0,3,93.22,14.53,115.16,0.11,164.94,130.88,0.9,1012.7,94,,15.74,15.2,3/12/2025 19:00,,0.239315664,11,0.970941817,248,7.2,
5,3231.05,3,12,2,71,0.341570769,0.939856058,13.7,20,0,3,100.31,8.49,113.79,0.33,158.04,128.49,0,1011.6,96,,15.97,14.3,3/12/2025 20:00,,0.239315664,11,0.970941817,15,3.6,
5,3177.64,1,12,2,71,0.341570769,0.939856058,13.5,21,0,3,112.47,5.59,113.79,0.42,161.47,131.89,0,1011.4,98,,16.21,13.8,3/12/2025 21:00,,0.239315664,11,0.970941817,188,5.8,
5,3177.64,1,12,2,71,0.341570769,0.939856058,13.1,22,0,3,125.65,5.64,113.79,0.23,171.52,138.85,0,1010.7,98,,16.21,13.4,3/12/2025 22:00,,0.239315664,11,0.970941817,177,7.2,
5,3070.83,1,12,2,71,0.341570769,0.939856058,12.5,23,0,3,133.75,4.92,106.93,0.59,172.59,139.46,0,1010.1,95,,15.74,13.3,3/12/2025 23:00,,0.239315664,11,0.970941817,203,7.2,
5,2750.4,1,13,3,72,0.325342085,0.945596387,13.2,0,0,3,131.73,2.96,94.59,1.72,164.95,134.09,0,1010.6,89,,14.54,15,3/13/2025 0:00,,0.239315664,11,0.970941817,0,0,
5,2536.77,1,13,3,72,0.325342085,0.945596387,11.3,1,0,3,131.73,3.3,83.63,1.7,158.84,129.14,0,1010.2,94,,14.19,12.2,3/13/2025 1:00,,0.239315664,11,0.970941817,224,5.8,
5,2777.1,1,13,3,72,0.325342085,0.945596387,11.4,2,0,3,133.75,15.87,80.88,0.27,170.45,136.15,0,1010.7,95,,16.21,12.2,3/13/2025 2:00,,0.239315664,11,0.970941817,215,6.1,
5,3578.19,1,13,3,72,0.325342085,0.945596387,11.2,3,0,3,135.78,50.96,80.2,4.78,192.63,151.23,0,1011.4,78,,19.31,15,3/13/2025 3:00,,0.239315664,11,0.970941817,0,0,
5,4272.46,1,13,3,72,0.325342085,0.945596387,13.7,4,0,3,111.46,77.78,82.25,12.7,221.31,173.75,0,1011.3,82,,18.36,16.8,3/13/2025 4:00,,0.239315664,11,0.970941817,216,5.8,
5,4486.08,1,13,3,72,0.325342085,0.945596387,13.6,5,0,3,78.02,66.16,98.71,25.75,245.37,195.54,0,1011.3,69,,14.07,19.4,3/13/2025 5:00,,0.239315664,11,0.970941817,77,4,
5,4219.06,1,13,3,72,0.325342085,0.945596387,13.4,6,0,3,62.82,35.32,112.41,59.37,256.74,209.93,0,1009.3,50,,14.31,24.5,3/13/2025 6:00,,0.239315664,11,0.970941817,310,7.6,
3,974.66,1,13,3,72,0.325342085,0.945596387,11.8,7,0,3,12.67,1.76,16.28,137.33,46.5,35.49,0,1009.5,48,,5.84,23.4,3/13/2025 7:00,,0.239315664,11,0.970941817,37,6.5,
4,707.63,17,13,3,72,0.325342085,0.945596387,10,8,0,3,7.79,0.51,6.85,144.48,25.73,17.63,0.2,1008.6,41,,3.25,24.1,3/13/2025 8:00,,0.239315664,11,0.970941817,75,6.1,
4,674.25,2,13,3,72,0.325342085,0.945596387,10.2,9,0,3,7.09,0.3,5.83,145.91,23.23,15.77,0,1007,35,,2.77,27,3/13/2025 9:00,,0.239315664,11,0.970941817,310,3.6,
4,654.22,2,13,3,72,0.325342085,0.945596387,8.8,10,0,3,6.71,0.3,5.65,145.91,20.99,14.11,0,1007.3,37,,2.62,24.5,3/13/2025 10:00,,0.239315664,11,0.970941817,85,11.5,
4,654.22,2,13,3,72,0.325342085,0.945596387,8.6,11,0,3,6.97,0.38,6.17,147.34,20.92,14.33,0,1007.2,37,,2.71,24.2,3/13/2025 11:00,,0.239315664,11,0.970941817,55,13.3,
4,667.57,2,13,3,72,0.325342085,0.945596387,12.1,12,0,3,7.41,0.36,7.37,147.34,20.98,14.52,0,1006.6,42,,2.83,26,3/13/2025 12:00,,0.239315664,11,0.970941817,230,7.6,
3,867.84,2,13,3,72,0.325342085,0.945596387,11.6,13,0,3,13.17,0.25,21.76,124.45,27.74,18.97,0,1007.7,55,,4.05,21,3/13/2025 13:00,,0.239315664,11,0.970941817,46,7.9,
3,1201.63,1,13,3,72,0.325342085,0.945596387,11.9,14,0,3,23.31,0,40.1,87.98,43.25,29.25,0,1008.4,63,,5.72,19.1,3/13/2025 14:00,,0.239315664,11,0.970941817,66,9,
3,1508.71,1,13,3,72,0.325342085,0.945596387,11.4,15,0,3,32.42,0,53.47,62.23,63.84,43.78,0,1006.4,48,,6.62,23,3/13/2025 15:00,,0.239315664,11,0.970941817,230,7.6,
4,1815.8,1,13,3,72,0.325342085,0.945596387,12.6,16,0,3,41.54,0.01,63.75,40.77,90.07,62.97,0,1010.3,76,,6.68,16.9,3/13/2025 16:00,,0.239315664,11,0.970941817,293,4.3,
5,2243.04,2,13,3,72,0.325342085,0.945596387,13.2,17,0,3,45.6,0.42,80.2,17.52,123.4,87.67,0,1010.6,82,,6.62,16.3,3/13/2025 17:00,,0.239315664,11,0.970941817,312,4,
5,2777.1,1,13,3,72,0.325342085,0.945596387,10.1,18,0,3,40.02,5.31,94.59,2.15,153.15,110.99,0,1008.9,58,,6.5,18.5,3/13/2025 18:00,,0.239315664,11,0.970941817,230,9.4,
5,3150.94,1,13,3,72,0.325342085,0.945596387,12.5,19,0,3,34.96,11.4,100.08,0.12,166.67,125.31,0,1011,87,,6.02,14.6,3/13/2025 19:00,,0.239315664,11,0.970941817,204,5,
5,3257.75,1,13,3,72,0.325342085,0.945596387,11.8,20,0,3,31.16,11.51,100.08,0.08,171.46,133.06,0,1011.1,87,,5.3,13.9,3/13/2025 20:00,,0.239315664,11,0.970941817,239,5,
5,3150.94,1,13,3,72,0.325342085,0.945596387,10.9,21,0,3,28.12,8.05,93.22,0.22,173.29,138.27,0,1011.5,74,,4.59,15.5,3/13/2025 21:00,,0.239315664,11,0.970941817,310,3.6,
5,2910.61,1,13,3,72,0.325342085,0.945596387,10.4,22,0,3,25.59,4.41,82.94,0.65,167.24,135.57,0,1010.8,86,,4.11,12.7,3/13/2025 22:00,,0.239315664,11,0.970941817,226,6.5,
5,2616.88,1,13,3,72,0.325342085,0.945596387,9.9,23,0,3,24.07,2.32,73.34,1.68,156.01,127.31,0,1010.7,85,,3.81,12.4,3/13/2025 23:00,,0.239315664,11,0.970941817,282,7.2,
5,2376.56,1,14,4,73,0.309016994,0.951056516,10.7,0,0,3,24.32,1.63,65.12,2.91,145.7,118.72,0,1012.9,83,,3.73,13.5,3/14/2025 0:00,,0.239315664,11,0.970941817,230,3.6,
5,2296.45,1,14,4,73,0.309016994,0.951056516,10.2,1,0,3,23.81,2.79,62.38,2.17,142.19,114.95,0,1012.2,92,,3.87,11.5,3/14/2025 1:00,,0.239315664,11,0.970941817,335,2.9,
5,2616.88,1,14,4,73,0.309016994,0.951056516,10.5,2,0,3,24.57,13.52,65.12,0.27,155.34,123.64,0,1012.8,94,,5.01,11.4,3/14/2025 2:00,,0.239315664,11,0.970941817,264,5,
5,3204.35,1,14,4,73,0.309016994,0.951056516,11.2,3,0,3,32.42,36.21,70.6,1.81,174.25,137.72,0,1013.4,78,,6.68,15,3/14/2025 3:00,,0.239315664,11,0.970941817,230,5.4,
5,3257.75,2,14,4,73,0.309016994,0.951056516,11.3,4,0,3,34.45,35.76,71.97,8.05,175,140.31,0,1013.9,67,,8.7,17.5,3/14/2025 4:00,,0.239315664,11,0.970941817,144,5,
5,3417.97,3,14,4,73,0.309016994,0.951056516,10.6,5,0,3,38,35.32,78.14,15.74,184.17,149.77,0,1013.9,54,,10.85,20.2,3/14/2025 5:00,,0.239315664,11,0.970941817,222,4.3,
5,3471.37,3,14,4,73,0.309016994,0.951056516,10.2,6,0,3,42.56,31.74,87.05,30.76,186.44,153.18,0,1013.5,47,,12.64,22,3/14/2025 6:00,,0.239315664,11,0.970941817,360,3.6,
3,1161.58,3,14,4,73,0.309016994,0.951056516,8.9,7,0,3,13.81,2.51,26.73,108.72,49.08,40.05,0,1012.5,38,,5.72,24.1,3/14/2025 7:00,,0.239315664,11,0.970941817,319,7.6,
3,754.36,3,14,4,73,0.309016994,0.951056516,7.6,8,0,3,8.74,0.5,11.48,127.32,20.22,15.81,0,1011.3,33,,3.55,25,3/14/2025 8:00,,0.239315664,11,0.970941817,303,6.5,
3,741,3,14,4,73,0.309016994,0.951056516,10.8,9,0,3,8.61,0.26,10.8,125.89,19.13,14.97,0,1010.7,41,,3.52,25,3/14/2025 9:00,,0.239315664,11,0.970941817,130,11.2,
3,687.6,3,14,4,73,0.309016994,0.951056516,6.6,10,0,3,7.92,0.12,10.02,121.59,15.96,12.49,0,1009,30,,3.1,25.5,3/14/2025 10:00,,0.239315664,11,0.970941817,160,7.2,
3,627.52,3,14,4,73,0.309016994,0.951056516,6.9,11,0,3,7.09,0.06,9.34,117.3,12.52,9.66,0,1008.6,31,,2.5,25.3,3/14/2025 11:00,,0.239315664,11,0.970941817,127,8.6,
3,607.49,3,14,4,73,0.309016994,0.951056516,10.2,12,0,3,6.84,0.02,9.08,115.87,11.32,8.76,0,1010.7,47,,2.15,22,3/14/2025 12:00,,0.239315664,11,0.970941817,50,7.6,
3,741,3,14,4,73,0.309016994,0.951056516,11.3,13,0,3,10.77,0,17.14,105.86,15.77,11.48,0,1009.3,51,,3.07,21.9,3/14/2025 13:00,,0.239315664,11,0.970941817,98,8.3,
2,921.25,3,14,4,73,0.309016994,0.951056516,11,14,0,3,17.99,0,26.05,90.12,24.94,16.82,0,1009.9,56,,4.47,20.1,3/14/2025 14:00,,0.239315664,11,0.970941817,115,11.2,
2,1054.76,3,14,4,73,0.309016994,0.951056516,10.9,15,0,3,24.32,0,30.5,77.96,35.84,23.66,0,1012.6,56,,5.42,20,3/14/2025 15:00,,0.239315664,11,0.970941817,0,0,
3,1375.2,3,14,4,73,0.309016994,0.951056516,11,16,0,3,34.45,0,43.87,54.36,59.24,39.31,0,1011.3,66,,5.84,17.4,3/14/2025 16:00,,0.239315664,11,0.970941817,65,9.7,
4,1869.2,3,14,4,73,0.309016994,0.951056516,11.1,17,0,3,45.09,0.22,63.75,23.6,94.75,63.82,0,1012.2,72,,6.14,16.2,3/14/2025 17:00,,0.239315664,11,0.970941817,354,11.2,
5,2376.56,3,14,4,73,0.309016994,0.951056516,11.5,18,0,3,45.6,4.81,79.51,3.08,126.37,87.03,0,1014,70,,6.26,17,3/14/2025 18:00,,0.239315664,11,0.970941817,0,0,
5,2750.4,,14,4,73,0.309016994,0.951056516,,19,0,3,41.04,12.29,82.94,0.08,143.69,101.47,,,,,5.84,,3/14/2025 19:00,,0.239315664,11,0.970941817,,,
5,2803.8,,14,4,73,0.309016994,0.951056516,,20,0,3,37.49,12.85,82.94,0.05,148.94,106.6,,,,,4.89,,3/14/2025 20:00,,0.239315664,11,0.970941817,,,
5,2750.4,,14,4,73,0.309016994,0.951056516,11.2,21,0,3,38,11.4,80.2,0.06,152.51,109.61,,1013.3,78,,4.29,15,3/14/2025 21:00,,0.239315664,11,0.970941817,0,0,
5,2750.4,,14,4,73,0.309016994,0.951056516,,22,0,3,63.84,11.06,80.2,0.02,158.8,114.88,,,,,5.84,,3/14/2025 22:00,,0.239315664,11,0.970941817,,,
5,2803.8,,14,4,73,0.309016994,0.951056516,,23,0,3,92.21,11.06,82.25,0.02,164.31,120.69,,,,,7.75,,3/14/2025 23:00,,0.239315664,11,0.970941817,,,
5,2777.1,,15,5,74,0.292600336,0.956234827,11.6,0,1,3,110.45,11.18,82.25,0.03,166.83,124.86,,1012.4,83,,8.94,14.5,3/15/2025 0:00,,0.239315664,11,0.970941817,0,0,
5,2830.51,,15,5,74,0.292600336,0.956234827,,1,1,3,125.65,13.3,82.25,0.02,169.89,128.68,,,,,10.13,,3/15/2025 1:00,,0.239315664,11,0.970941817,,,
5,3124.24,,15,5,74,0.292600336,0.956234827,,2,1,3,143.89,24.81,82.94,0.12,186.42,140.49,,,,,12.76,,3/15/2025 2:00,,0.239315664,11,0.970941817,,,
5,3685,,15,5,74,0.292600336,0.956234827,10.7,3,1,3,160.1,48.73,82.25,4.07,212.8,158.55,,1014.4,83,,15.5,13.5,3/15/2025 3:00,,0.239315664,11,0.970941817,0,0,
5,3524.78,,15,5,74,0.292600336,0.956234827,,4,1,3,95.25,50.96,69.92,7.33,206.27,150.58,,,,,10.73,,3/15/2025 4:00,,0.239315664,11,0.970941817,,,
5,2990.72,,15,5,74,0.292600336,0.956234827,,5,1,3,67.89,35.76,59.63,19.13,183.72,131.29,,,,,8.11,,3/15/2025 5:00,,0.239315664,11,0.970941817,,,
5,2403.26,,15,5,74,0.292600336,0.956234827,10.9,6,1,3,51.17,17.43,52.78,52.21,162.62,116.94,,1014.5,56,,7.75,20,3/15/2025 6:00,,0.239315664,11,0.970941817,310,11.2,
3,754.36,,15,5,74,0.292600336,0.956234827,,7,1,3,12.41,1.45,10.8,121.59,32.39,23.3,,,,,3.28,,3/15/2025 7:00,,0.239315664,11,0.970941817,,,
3,540.73,,15,5,74,0.292600336,0.956234827,,8,1,3,7.35,0.41,5.18,127.32,13.76,9.7,,,,,2,,3/15/2025 8:00,,0.239315664,11,0.970941817,,,
3,514.03,,15,5,74,0.292600336,0.956234827,11.7,9,1,3,6.97,0.23,5.1,125.89,10.7,7.44,,1012.8,46,,1.85,24,3/15/2025 9:00,,0.239315664,11,0.970941817,130,7.6,
3,520.71,,15,5,74,0.292600336,0.956234827,,10,1,3,7.22,0.17,5.65,124.45,9.73,6.73,,,,,1.94,,3/15/2025 10:00,,0.239315664,11,0.970941817,,,
3,520.71,,15,5,74,0.292600336,0.956234827,,11,1,3,7.66,0.19,6.25,124.45,9.48,6.57,,,,,2.03,,3/15/2025 11:00,,0.239315664,11,0.970941817,,,
3,527.38,,15,5,74,0.292600336,0.956234827,12.6,12,1,3,8.04,0.16,7.2,123.02,9.2,6.31,,1012.4,52,,2.03,23,3/15/2025 12:00,,0.239315664,11,0.970941817,50,3.6,
3,634.19,,15,5,74,0.292600336,0.956234827,,13,1,3,11.91,0.11,14.74,107.29,12.54,8.19,,,,,2.65,,3/15/2025 13:00,,0.239315664,11,0.970941817,,,
2,821.11,,15,5,74,0.292600336,0.956234827,,14,1,3,19.76,0,25.02,84.4,20.94,13.08,,,,,3.73,,3/15/2025 14:00,,0.239315664,11,0.970941817,,,
2,988.01,,15,5,74,0.292600336,0.956234827,11.5,15,1,3,27.87,0,31.87,67.95,31.65,19.57,,1014,60,,4.53,19.5,3/15/2025 15:00,,0.239315664,11,0.970941817,310,3.6,
3,1148.22,,15,5,74,0.292600336,0.956234827,,16,1,3,36.98,0,36.67,54.36,45.6,28.68,,,,,4.71,,3/15/2025 16:00,,0.239315664,11,0.970941817,,,
3,1415.25,,15,5,74,0.292600336,0.956234827,,17,1,3,44.58,0.01,46.61,36.84,64.79,41.58,,,,,4.71,,3/15/2025 17:00,,0.239315664,11,0.970941817,,,
4,1708.98,,15,5,74,0.292600336,0.956234827,11.9,18,1,3,48.13,0.15,60.32,19.49,83.93,55.64,,1016.3,79,,4.65,15.5,3/15/2025 18:00,,0.239315664,11,0.970941817,0,0,
4,1922.61,,15,5,74,0.292600336,0.956234827,,19,1,3,58.26,0.57,68.55,9.57,96.36,65.48,,,,,5.48,,3/15/2025 19:00,,0.239315664,11,0.970941817,,,
4,2056.12,,15,5,74,0.292600336,0.956234827,,20,1,3,80.05,0.92,74.03,4.96,106.45,74.05,,,,,7.09,,3/15/2025 20:00,,0.239315664,11,0.970941817,,,
5,2136.23,,15,5,74,0.292600336,0.956234827,11.6,21,1,3,104.37,1.08,76.77,3.44,115.91,82.42,,1016.5,83,,8.7,14.5,3/15/2025 21:00,,0.239315664,11,0.970941817,360,3.6,
5,2162.93,,15,5,74,0.292600336,0.956234827,,22,1,3,117.54,0.89,76.77,3.98,118.85,87.39,,,,,9.54,,3/15/2025 22:00,,0.239315664,11,0.970941817,,,
5,2029.42,,15,5,74,0.292600336,0.956234827,,23,1,3,119.57,0.48,71.29,6.44,115.99,87.58,,,,,9.42,,3/15/2025 23:00,,0.239315664,11,0.970941817,,,
5,1869.2,,16,6,75,0.276096973,0.961129784,10.6,0,1,3,110.45,0.3,62.38,9.48,111.31,85.73,,1016.6,88,,8.58,12.5,3/16/2025 0:00,,0.239315664,11,0.970941817,0,0,
5,1735.69,,16,6,75,0.276096973,0.961129784,,1,1,3,64.34,0.52,54.15,8.94,107.71,83.38,,,,,5.78,,3/16/2025 1:00,,0.239315664,11,0.970941817,,,
5,1869.2,,16,6,75,0.276096973,0.961129784,,2,1,3,49.14,4.58,54.84,2.95,112.17,86.09,,,,,5.36,,3/16/2025 2:00,,0.239315664,11,0.970941817,,,
5,2296.45,,16,6,75,0.276096973,0.961129784,11.2,3,1,3,54.21,21.9,53.47,9.3,121.24,92.39,,1017.6,78,,6.32,15,3/16/2025 3:00,,0.239315664,11,0.970941817,230,3.6,
5,2536.77,,16,6,75,0.276096973,0.961129784,,4,1,3,51.68,29.95,55.52,25.39,124.9,96.09,,,,,6.97,,3/16/2025 4:00,,0.239315664,11,0.970941817,,,
5,2750.4,,16,6,75,0.276096973,0.961129784,,5,1,3,47.12,26.38,65.12,52.21,135.96,106.57,,,,,7.63,,3/16/2025 5:00,,0.239315664,11,0.970941817,,,
5,2616.88,,16,6,75,0.276096973,0.961129784,11.4,6,1,3,42.56,15.87,63.75,103,144.4,115.65,,1016.6,48,,8.11,23,3/16/2025 6:00,,0.239315664,11,0.970941817,230,3.6,
4,694.27,,16,6,75,0.276096973,0.961129784,,7,1,3,12.16,1.15,7.11,144.48,29.89,21.89,,,,,2.68,,3/16/2025 7:00,,0.239315664,11,0.970941817,,,
4,480.65,,16,6,75,0.276096973,0.961129784,,8,1,3,7.66,0.4,2.72,144.48,16.55,11.66,,,,,1.55,,3/16/2025 8:00,,0.239315664,11,0.970941817,,,
4,433.92,,16,6,75,0.276096973,0.961129784,11.5,9,1,3,6.9,0.37,2.59,143.05,14.81,10.56,,1014.8,38,,1.45,27,3/16/2025 9:00,,0.239315664,11,0.970941817,270,3.6,
4,417.23,,16,6,75,0.276096973,0.961129784,,10,1,3,6.52,0.37,2.78,143.05,14.04,10.22,,,,,1.46,,3/16/2025 10:00,,0.239315664,11,0.970941817,,,
4,410.56,,16,6,75,0.276096973,0.961129784,,11,1,3,6.46,0.36,3.26,143.05,14.01,10.49,,,,,1.51,,3/16/2025 11:00,,0.239315664,11,0.970941817,,,
4,420.57,,16,6,75,0.276096973,0.961129784,11.1,12,1,3,6.78,0.3,4.16,141.62,14.35,10.95,,1010.8,36,,1.55,27.5,3/16/2025 12:00,,0.239315664,11,0.970941817,270,7.6,
3,794.41,,16,6,75,0.276096973,0.961129784,,13,1,3,16.72,0.52,27.08,107.29,27.35,19.98,,,,,3.22,,3/16/2025 13:00,,0.239315664,11,0.970941817,,,
3,1375.2,,16,6,75,0.276096973,0.961129784,,14,1,3,31.16,0.01,57.58,57.22,53.9,38.22,,,,,5.78,,3/16/2025 14:00,,0.239315664,11,0.970941817,,,
4,1869.2,,16,6,75,0.276096973,0.961129784,12.5,15,1,3,42.56,0.14,77.46,25.03,81.74,57.73,,1011.6,64,,7.63,19.5,3/16/2025 15:00,,0.239315664,11,0.970941817,0,0,
5,2189.64,,16,6,75,0.276096973,0.961129784,,16,1,3,54.21,1.01,85,9.03,108.2,76.68,,,,,8.58,,3/16/2025 16:00,,0.239315664,11,0.970941817,,,
5,2483.37,,16,6,75,0.276096973,0.961129784,,17,1,3,64.34,3.44,87.74,2.62,134.32,96.17,,,,,8.82,,3/16/2025 17:00,,0.239315664,11,0.970941817,,,
5,2830.51,,16,6,75,0.276096973,0.961129784,10.8,18,1,3,71.94,7.38,93.22,0.56,157.85,115.32,,1012.1,59,,8.46,19,3/16/2025 18:00,,0.239315664,11,0.970941817,230,7.6,
5,2910.61,,16,6,75,0.276096973,0.961129784,,19,1,3,78.02,7.82,97.33,0.49,161.03,120.06,,,,,7.39,,3/16/2025 19:00,,0.239315664,11,0.970941817,,,
